name,err,absErr,midinote,pTag,pEst,confidence
IOWA/piano//Piano.ff.A0.aiff	4.62180709839	4.62180709839	1	27.5	32.1218070984	0.534788250923	
IOWA/piano//Piano.ff.A1.aiff	0.797874450684	0.797874450684	13	55.0	55.7978744507	0.655040025711	
IOWA/piano//Piano.ff.A2.aiff	0.790008544922	0.790008544922	25	110.0	110.790008545	0.959599137306	
IOWA/piano//Piano.ff.A3.aiff	1.6016998291	1.6016998291	37	220.0	221.601699829	0.971765458584	
IOWA/piano//Piano.ff.A4.aiff	2.52017211914	2.52017211914	49	440.0	442.520172119	0.979614078999	
IOWA/piano//Piano.ff.A5.aiff	6.01971435547	6.01971435547	61	880.0	886.019714355	0.977833867073	
IOWA/piano//Piano.ff.A6.aiff	18.3796386719	18.3796386719	73	1760.0	1778.37963867	0.921991825104	
IOWA/piano//Piano.ff.A7.aiff	-3118.57827759	3118.57827759	85	3520.0	401.421722412	0.625808596611	
IOWA/piano//Piano.ff.Ab1.aiff	0.62306850319	0.62306850319	12	51.9130871975	52.5361557007	0.703090906143	
IOWA/piano//Piano.ff.Ab2.aiff	0.893544538119	0.893544538119	24	103.826174395	104.719718933	0.921797156334	
IOWA/piano//Piano.ff.Ab3.aiff	1.8649851944	1.8649851944	36	207.65234879	209.517333984	0.963724672794	
IOWA/piano//Piano.ff.Ab4.aiff	4.1232504181	4.1232504181	48	415.30469758	419.427947998	0.990423023701	
IOWA/piano//Piano.ff.Ab5.aiff	4.9217327698	4.9217327698	60	830.60939516	835.53112793	0.976564586163	
IOWA/piano//Piano.ff.Ab6.aiff	16.6739098755	16.6739098755	72	1661.21879032	1677.8927002	0.988802552223	
IOWA/piano//Piano.ff.Ab7.aiff	-1632.51790291	1632.51790291	84	3322.43758064	1689.91967773	0.647199928761	
IOWA/piano//Piano.ff.B0.aiff	8.93666455162	8.93666455162	3	30.8677063285	39.8043708801	0.593918442726	
IOWA/piano//Piano.ff.B1.aiff	0.815044343717	0.815044343717	15	61.735412657	62.5504570007	0.734093606472	
IOWA/piano//Piano.ff.B2.aiff	0.732574344172	0.732574344172	27	123.470825314	124.203399658	0.965464055538	
IOWA/piano//Piano.ff.B3.aiff	2.09094214538	2.09094214538	39	246.941650628	249.032592773	0.972417831421	
IOWA/piano//Piano.ff.B4.aiff	3.18865919309	3.18865919309	51	493.883301256	497.071960449	0.995371341705	
IOWA/piano//Piano.ff.B5.aiff	6.4614248315	6.4614248315	63	987.766602512	994.228027344	0.989450097084	
IOWA/piano//Piano.ff.B6.aiff	-1310.85266303	1310.85266303	75	1975.53320502	664.680541992	0.886317849159	
IOWA/piano//Piano.ff.B7.aiff	-3547.14523695	3547.14523695	87	3951.06641005	403.921173096	0.755125463009	
IOWA/piano//Piano.ff.Bb0.aiff	10.6691357852	10.6691357852	2	29.1352350949	39.8043708801	0.593913674355	
IOWA/piano//Piano.ff.Bb1.aiff	-29.10760169	29.10760169	14	58.2704701898	29.1628684998	0.751960575581	
IOWA/piano//Piano.ff.Bb2.aiff	1.01741685925	1.01741685925	26	116.54094038	117.558357239	0.938870310783	
IOWA/piano//Piano.ff.Bb3.aiff	2.65168552513	2.65168552513	38	233.081880759	235.733566284	0.963393986225	
IOWA/piano//Piano.ff.Bb4.aiff	6.53789863816	6.53789863816	50	466.163761518	472.701660156	0.958025336266	
IOWA/piano//Piano.ff.Bb5.aiff	8.65837784273	8.65837784273	62	932.327523036	940.985900879	0.978593826294	
IOWA/piano//Piano.ff.Bb6.aiff	-922.511064139	922.511064139	74	1864.65504607	942.143981934	0.875715374947	
IOWA/piano//Piano.ff.Bb7.aiff	-2443.91397398	2443.91397398	86	3729.31009214	1285.39611816	0.694143593311	
IOWA/piano//Piano.ff.C1.aiff	7.10312071316	7.10312071316	4	32.7031956626	39.8063163757	0.591675639153	
IOWA/piano//Piano.ff.C2.aiff	0.0876043413543	0.0876043413543	16	65.4063913251	65.4939956665	0.795110940933	
IOWA/piano//Piano.ff.C3.aiff	0.817039127044	0.817039127044	28	130.81278265	131.629821777	0.969762563705	
IOWA/piano//Piano.ff.C4.aiff	2.77241443573	2.77241443573	40	261.625565301	264.397979736	0.978902757168	
IOWA/piano//Piano.ff.C5.aiff	2.6492600238	2.6492600238	52	523.251130601	525.900390625	0.993324160576	
IOWA/piano//Piano.ff.C6.aiff	5.05938430542	5.05938430542	64	1046.5022612	1051.56164551	0.966609656811	
IOWA/piano//Piano.ff.C7.aiff	-1035.60840424	1035.60840424	76	2093.0045224	1057.39611816	0.955725312233	
IOWA/piano//Piano.ff.C8.aiff	-3794.52344911	3794.52344911	88	4186.00904481	391.485595703	0.44710958004	
IOWA/piano//Piano.ff.D1.aiff	0.649676837472	0.649676837472	6	36.7080959897	37.3577728271	0.525758206844	
IOWA/piano//Piano.ff.D2.aiff	0.424330786761	0.424330786761	18	73.4161919794	73.8405227661	0.864389777184	
IOWA/piano//Piano.ff.D3.aiff	0.98396125614	0.98396125614	30	146.832383959	147.816345215	0.971632480621	
IOWA/piano//Piano.ff.D4.aiff	1.97253066658	1.97253066658	42	293.664767917	295.637298584	0.982088983059	
IOWA/piano//Piano.ff.D5.aiff	2.95305693862	2.95305693862	54	587.329535835	590.282592773	0.985560595989	
IOWA/piano//Piano.ff.D6.aiff	8.14061094756	8.14061094756	66	1174.65907167	1182.79968262	0.992775380611	
IOWA/piano//Piano.ff.D7.aiff	-1165.07827518	1165.07827518	78	2349.31814334	1184.23986816	0.957228243351	
IOWA/piano//Piano.ff.Db1.aiff	155.626325791	155.626325791	5	34.6478288721	190.274154663	0.426087915897	
IOWA/piano//Piano.ff.Db2.aiff	0.863262543868	0.863262543868	17	69.2956577442	70.1589202881	0.710748314857	
IOWA/piano//Piano.ff.Db3.aiff	1.24573590317	1.24573590317	29	138.591315488	139.837051392	0.968627393246	
IOWA/piano//Piano.ff.Db4.aiff	2.47038415985	2.47038415985	41	277.182630977	279.653015137	0.987489402294	
IOWA/piano//Piano.ff.Db5.aiff	2.83951099547	2.83951099547	53	554.365261954	557.204772949	0.986098885536	
IOWA/piano//Piano.ff.Db6.aiff	7.90717140501	7.90717140501	65	1108.73052391	1116.63769531	0.962584614754	
IOWA/piano//Piano.ff.Db7.aiff	-1094.16527145	1094.16527145	77	2217.46104781	1123.29577637	0.915789663792	
IOWA/piano//Piano.ff.E1.aiff	-20.5281325719	20.5281325719	8	41.2034446141	20.6753120422	0.694903075695	
IOWA/piano//Piano.ff.E2.aiff	1.02952739776	1.02952739776	20	82.4068892282	83.436416626	0.844470620155	
IOWA/piano//Piano.ff.E3.aiff	1.39755577208	1.39755577208	32	164.813778456	166.211334229	0.983310043812	
