name,err,absErr,midinote,pTag,pEst,confidence,salience
../sounds/IOWA//Piano.ff.A0.aiff	6272.12158203	6272.12158203	1	27.5	6299.62158203	0.643713951111	0.333848804235	
../sounds/IOWA//Piano.ff.A1.aiff	6205.90966797	6205.90966797	13	55.0	6260.90966797	0.846167206764	0.378402739763	
../sounds/IOWA//Piano.ff.A2.aiff	6194.2265625	6194.2265625	25	110.0	6304.2265625	0.837400496006	0.486791938543	
../sounds/IOWA//Piano.ff.A3.aiff	-106.658836365	106.658836365	37	220.0	113.341163635	0.839186906815	0.459660321474	
../sounds/IOWA//Piano.ff.A4.aiff	1.31036376953	1.31036376953	49	440.0	441.31036377	0.913551688194	0.55194568634	
../sounds/IOWA//Piano.ff.A5.aiff	36.3671264648	36.3671264648	61	880.0	916.367126465	0.925523161888	0.438920527697	
../sounds/IOWA//Piano.ff.A6.aiff	4635.25	4635.25	73	1760.0	6395.25	0.973767757416	0.207142516971	
../sounds/IOWA//Piano.ff.A7.aiff	11459.3115234	11459.3115234	85	3520.0	14979.3115234	0.949319541454	0.193918958306	
../sounds/IOWA//Piano.ff.Ab1.aiff	6189.43994015	6189.43994015	12	51.9130871975	6241.35302734	0.8479347229	0.326939344406	
../sounds/IOWA//Piano.ff.Ab2.aiff	6206.35351311	6206.35351311	24	103.826174395	6310.1796875	0.751933336258	0.414437711239	
../sounds/IOWA//Piano.ff.Ab3.aiff	-100.876958165	100.876958165	36	207.65234879	106.775390625	0.93158352375	0.475888609886	
../sounds/IOWA//Piano.ff.Ab6.aiff	4701.13960812	4701.13960812	72	1661.21879032	6362.35839844	0.995645582676	0.0661543607712	
../sounds/IOWA//Piano.ff.Ab7.aiff	11532.393474	11532.393474	84	3322.43758064	14854.8310547	0.957980692387	0.199373170733	
../sounds/IOWA//Piano.ff.B1.aiff	6227.84954828	6227.84954828	15	61.735412657	6289.58496094	0.812844336033	0.314019799232	
../sounds/IOWA//Piano.ff.B2.aiff	4.3472136264	4.3472136264	27	123.470825314	127.81803894	0.829775452614	0.394083291292	
../sounds/IOWA//Piano.ff.B3.aiff	3.55888342956	3.55888342956	39	246.941650628	250.500534058	0.854905486107	0.545545578003	
../sounds/IOWA//Piano.ff.B5.aiff	14.1425161401	14.1425161401	63	987.766602512	1001.90911865	0.913452208042	0.240316167474	
../sounds/IOWA//Piano.ff.B6.aiff	624.73412896	624.73412896	75	1975.53320502	2600.26733398	0.952670514584	0.173602342606	
../sounds/IOWA//Piano.ff.B7.aiff	11252.7822228	11252.7822228	87	3951.06641005	15203.8486328	0.963982522488	0.17697095871	
../sounds/IOWA//Piano.ff.Bb0.aiff	4162.29347584	4162.29347584	2	29.1352350949	4191.42871094	0.301658928394	0.414796799421	
../sounds/IOWA//Piano.ff.Bb1.aiff	6224.12650247	6224.12650247	14	58.2704701898	6282.39697266	0.855893313885	0.260163098574	
../sounds/IOWA//Piano.ff.Bb2.aiff	6245.83894243	6245.83894243	26	116.54094038	6362.37988281	0.847760438919	0.448586285114	
../sounds/IOWA//Piano.ff.Bb3.aiff	10.5524881374	10.5524881374	38	233.081880759	243.634368896	0.907726407051	0.415417760611	
../sounds/IOWA//Piano.ff.Bb4.aiff	12.4378620171	12.4378620171	50	466.163761518	478.601623535	0.917123198509	0.448464125395	
../sounds/IOWA//Piano.ff.Bb5.aiff	-11.8134849502	11.8134849502	62	932.327523036	920.514038086	0.938375651836	0.401277452707	
../sounds/IOWA//Piano.ff.Bb6.aiff	-22.4134689239	22.4134689239	74	1864.65504607	1842.24157715	0.945485591888	0.290451288223	
../sounds/IOWA//Piano.ff.C1.aiff	6290.1571559	6290.1571559	4	32.7031956626	6322.86035156	0.783312499523	0.334647834301	
../sounds/IOWA//Piano.ff.C2.aiff	6300.00864774	6300.00864774	16	65.4063913251	6365.41503906	0.840132594109	0.267864972353	
../sounds/IOWA//Piano.ff.C3.aiff	4.84271966904	4.84271966904	28	130.81278265	135.655502319	0.851224243641	0.417870432138	
../sounds/IOWA//Piano.ff.C4.aiff	12.3344261545	12.3344261545	40	261.625565301	273.959991455	0.916467189789	0.516487836838	
../sounds/IOWA//Piano.ff.C5.aiff	2.0320725238	2.0320725238	52	523.251130601	525.283203125	0.953889429569	0.494179338217	
../sounds/IOWA//Piano.ff.C6.aiff	-521.409915011	521.409915011	64	1046.5022612	525.092346191	0.938535094261	0.370402246714	
../sounds/IOWA//Piano.ff.C8.aiff	11063.3972052	11063.3972052	88	4186.00904481	15249.40625	0.94299697876	0.368530571461	
../sounds/IOWA//Piano.ff.D1.aiff	6259.45743135	6259.45743135	6	36.7080959897	6296.16552734	0.761583387852	0.297146856785	
../sounds/IOWA//Piano.ff.D2.aiff	6226.38605411	6226.38605411	18	73.4161919794	6299.80224609	0.782488048077	0.320433348417	
../sounds/IOWA//Piano.ff.D3.aiff	2.09298530399	2.09298530399	30	146.832383959	148.925369263	0.885966420174	0.520376324654	
../sounds/IOWA//Piano.ff.D5.aiff	23.458672173	23.458672173	54	587.329535835	610.788208008	0.841961801052	0.353124439716	
../sounds/IOWA//Piano.ff.D6.aiff	-780.870711074	780.870711074	66	1174.65907167	393.788360596	0.978476166725	0.105331391096	
../sounds/IOWA//Piano.ff.D7.aiff	-1010.9128699	1010.9128699	78	2349.31814334	1338.40527344	0.970102787018	0.174145951867	
../sounds/IOWA//Piano.ff.Db1.aiff	6202.4805891	6202.4805891	5	34.6478288721	6237.12841797	0.789704501629	0.304359793663	
../sounds/IOWA//Piano.ff.Db2.aiff	6299.64818991	6299.64818991	17	69.2956577442	6368.94384766	0.866448640823	0.254440456629	
../sounds/IOWA//Piano.ff.Db3.aiff	5.9263541893	5.9263541893	29	138.591315488	144.517669678	0.882513403893	0.367284953594	
../sounds/IOWA//Piano.ff.Db4.aiff	5.3139205368	5.3139205368	41	277.182630977	282.496551514	0.912270903587	0.440855324268	
../sounds/IOWA//Piano.ff.Db5.aiff	-271.865658682	271.865658682	53	554.365261954	282.499603271	0.851020872593	0.341078400612	
../sounds/IOWA//Piano.ff.Db6.aiff	-4.94121726686	4.94121726686	65	1108.73052391	1103.78930664	0.941836714745	0.268053710461	
../sounds/IOWA//Piano.ff.Db7.aiff	2207.13465531	2207.13465531	77	2217.46104781	4424.59570312	0.970835328102	0.246880114079	
../sounds/IOWA//Piano.ff.E1.aiff	6198.85026632	6198.85026632	8	41.2034446141	6240.05371094	0.816505551338	0.23106533289	
../sounds/IOWA//Piano.ff.E2.aiff	6221.91830608	6221.91830608	20	82.4068892282	6304.32519531	0.874613463879	0.321909368038	
../sounds/IOWA//Piano.ff.E3.aiff	2.21205467345	2.21205467345	32	164.813778456	167.02583313	0.896510541439	0.534058988094	
../sounds/IOWA//Piano.ff.E4.aiff	4.3655155969	4.3655155969	44	329.627556913	333.99307251	0.925879240036	0.51967227459	
../sounds/IOWA//Piano.ff.E6.aiff	-877.43539855	877.43539855	68	1318.51022765	441.074829102	0.989653706551	0.110924065113	
../sounds/IOWA//Piano.ff.E7.aiff	-1115.48310179	1115.48310179	80	2637.0204553	1521.53735352	0.968890368938	0.209822058678	
../sounds/IOWA//Piano.ff.Eb1.aiff	6189.03393172	6189.03393172	7	38.8908729653	6227.92480469	0.822873413563	0.241646692157	
../sounds/IOWA//Piano.ff.Eb2.aiff	6241.44872282	6241.44872282	19	77.7817459305	6319.23046875	0.857647776604	0.278198093176	
../sounds/IOWA//Piano.ff.Eb4.aiff	3.88131705917	3.88131705917	43	311.126983722	315.008300781	0.916305065155	0.32801041007	
../sounds/IOWA//Piano.ff.Eb5.aiff	-307.325439612	307.325439612	55	622.253967444	314.928527832	0.922702074051	0.412684321404	
../sounds/IOWA//Piano.ff.Eb6.aiff	-17.0799563727	17.0799563727	67	1244.50793489	1227.42797852	0.982618749142	0.122399486601	
../sounds/IOWA//Piano.ff.Eb7.aiff	895.93579038	895.93579038	79	2489.01586978	3384.95166016	0.904627978802	0.459947258234	
../sounds/IOWA//Piano.ff.F1.aiff	6182.91531873	6182.91531873	9	43.6535289291	6226.56884766	0.868532299995	0.257303237915	
../sounds/IOWA//Piano.ff.F2.aiff	6213.42927027	6213.42927027	21	87.3070578583	6300.73632812	0.82904958725	0.292457431555	
../sounds/IOWA//Piano.ff.F3.aiff	3.10187244268	3.10187244268	33	174.614115717	177.715988159	0.889326572418	0.380353868008	
../sounds/IOWA//Piano.ff.F4.aiff	6.2239170045	6.2239170045	45	349.228231433	355.452148438	0.928936719894	0.527414679527	
../sounds/IOWA//Piano.ff.F7.aiff	11725.010086	11725.010086	81	2793.82585146	14518.8359375	0.913784563541	0.420174330473	
../sounds/IOWA//Piano.ff.G4.aiff	-188.711515694	188.711515694	47	391.995435982	203.283920288	0.879852235317	0.488087594509	
../sounds/IOWA//Piano.ff.G5.aiff	3.97458213806	3.97458213806	59	783.990871963	787.965454102	0.856531023979	0.472173094749	
../sounds/IOWA//Piano.ff.G7.aiff	11656.0208871	11656.0208871	83	3135.96348785	14791.984375	0.955817222595	0.175251603127	
../sounds/IOWA//Piano.ff.Gb1.aiff	6224.15499404	6224.15499404	10	46.249302839	6270.40429688	0.852217137814	0.3123447299	
../sounds/IOWA//Piano.ff.Gb2.aiff	6235.80071073	6235.80071073	22	92.4986056779	6328.29931641	0.812829971313	0.318309724331	
../sounds/IOWA//Piano.ff.Gb3.aiff	7.59261713539	7.59261713539	34	184.997211356	192.589828491	0.925503909588	0.433631449938	
../sounds/IOWA//Piano.ff.Gb5.aiff	-4.12892110686	4.12892110686	58	739.988845423	735.859924316	0.907911658287	0.38054060936	
../sounds/IOWA//Piano.ff.Gb6.aiff	4823.31771931	4823.31771931	70	1479.97769085	6303.29541016	0.977028667927	0.135390788317	
