@RELATION sounds
@ATTRIBUTE annotated.pitch	NUMERIC
@ATTRIBUTE lowLevel.average_loudness	NUMERIC
@ATTRIBUTE lowLevel.barkbands_kurtosis.max	NUMERIC
@ATTRIBUTE lowLevel.barkbands_kurtosis.mean	NUMERIC
@ATTRIBUTE lowLevel.barkbands_kurtosis.median	NUMERIC
@ATTRIBUTE lowLevel.barkbands_kurtosis.min	NUMERIC
@ATTRIBUTE lowLevel.barkbands_kurtosis.var	NUMERIC
@ATTRIBUTE lowLevel.barkbands_skewness.max	NUMERIC
@ATTRIBUTE lowLevel.barkbands_skewness.mean	NUMERIC
@ATTRIBUTE lowLevel.barkbands_skewness.median	NUMERIC
@ATTRIBUTE lowLevel.barkbands_skewness.min	NUMERIC
@ATTRIBUTE lowLevel.barkbands_skewness.var	NUMERIC
@ATTRIBUTE lowLevel.barkbands_spread.max	NUMERIC
@ATTRIBUTE lowLevel.barkbands_spread.mean	NUMERIC
@ATTRIBUTE lowLevel.barkbands_spread.median	NUMERIC
@ATTRIBUTE lowLevel.barkbands_spread.min	NUMERIC
@ATTRIBUTE lowLevel.barkbands_spread.var	NUMERIC
@ATTRIBUTE lowLevel.dissonance.max	NUMERIC
@ATTRIBUTE lowLevel.dissonance.mean	NUMERIC
@ATTRIBUTE lowLevel.dissonance.median	NUMERIC
@ATTRIBUTE lowLevel.dissonance.min	NUMERIC
@ATTRIBUTE lowLevel.dissonance.var	NUMERIC
@ATTRIBUTE lowLevel.hfc.max	NUMERIC
@ATTRIBUTE lowLevel.hfc.mean	NUMERIC
@ATTRIBUTE lowLevel.hfc.median	NUMERIC
@ATTRIBUTE lowLevel.hfc.min	NUMERIC
@ATTRIBUTE lowLevel.hfc.var	NUMERIC
@ATTRIBUTE lowLevel.pitch.max	NUMERIC
@ATTRIBUTE lowLevel.pitch.mean	NUMERIC
@ATTRIBUTE lowLevel.pitch.median	NUMERIC
@ATTRIBUTE lowLevel.pitch.min	NUMERIC
@ATTRIBUTE lowLevel.pitch.var	NUMERIC
@ATTRIBUTE lowLevel.pitch_instantaneous_confidence.max	NUMERIC
@ATTRIBUTE lowLevel.pitch_instantaneous_confidence.mean	NUMERIC
@ATTRIBUTE lowLevel.pitch_instantaneous_confidence.median	NUMERIC
@ATTRIBUTE lowLevel.pitch_instantaneous_confidence.min	NUMERIC
@ATTRIBUTE lowLevel.pitch_instantaneous_confidence.var	NUMERIC
@ATTRIBUTE lowLevel.pitch_salience.max	NUMERIC
@ATTRIBUTE lowLevel.pitch_salience.mean	NUMERIC
@ATTRIBUTE lowLevel.pitch_salience.median	NUMERIC
@ATTRIBUTE lowLevel.pitch_salience.min	NUMERIC
@ATTRIBUTE lowLevel.pitch_salience.var	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_20dB.max	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_20dB.mean	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_20dB.median	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_20dB.min	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_20dB.var	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_30dB.max	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_30dB.mean	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_30dB.median	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_30dB.min	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_30dB.var	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_60dB.max	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_60dB.mean	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_60dB.median	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_60dB.min	NUMERIC
@ATTRIBUTE lowLevel.silence_rate_60dB.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_centroid.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_centroid.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_centroid.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_centroid.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_centroid.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_complexity.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_complexity.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_complexity.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_complexity.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_complexity.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_crest.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_crest.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_crest.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_crest.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_crest.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_decrease.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_decrease.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_decrease.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_decrease.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_decrease.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_energy.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_energy.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_energy.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_energy.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_energy.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_high.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_high.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_high.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_high.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_high.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_low.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_low.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_low.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_low.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_low.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_high.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_high.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_high.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_high.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_high.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_low.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_low.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_low.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_low.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_energyband_middle_low.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_flatness_db.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_flatness_db.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_flatness_db.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_flatness_db.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_flatness_db.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_flux.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_flux.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_flux.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_flux.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_flux.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_kurtosis.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_kurtosis.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_kurtosis.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_kurtosis.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_kurtosis.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_rms.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_rms.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_rms.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_rms.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_rms.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_rolloff.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_rolloff.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_rolloff.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_rolloff.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_rolloff.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_skewness.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_skewness.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_skewness.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_skewness.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_skewness.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_spread.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_spread.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_spread.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_spread.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_spread.var	NUMERIC
@ATTRIBUTE lowLevel.spectral_strongpeak.max	NUMERIC
@ATTRIBUTE lowLevel.spectral_strongpeak.mean	NUMERIC
@ATTRIBUTE lowLevel.spectral_strongpeak.median	NUMERIC
@ATTRIBUTE lowLevel.spectral_strongpeak.min	NUMERIC
@ATTRIBUTE lowLevel.spectral_strongpeak.var	NUMERIC
@ATTRIBUTE lowLevel.zerocrossingrate.max	NUMERIC
@ATTRIBUTE lowLevel.zerocrossingrate.mean	NUMERIC
@ATTRIBUTE lowLevel.zerocrossingrate.median	NUMERIC
@ATTRIBUTE lowLevel.zerocrossingrate.min	NUMERIC
@ATTRIBUTE lowLevel.zerocrossingrate.var	NUMERIC
@ATTRIBUTE percentageofsignal	NUMERIC
@ATTRIBUTE sfx.inharmonicity.max	NUMERIC
@ATTRIBUTE sfx.inharmonicity.mean	NUMERIC
@ATTRIBUTE sfx.inharmonicity.median	NUMERIC
@ATTRIBUTE sfx.inharmonicity.min	NUMERIC
@ATTRIBUTE sfx.inharmonicity.var	NUMERIC
@ATTRIBUTE sfx.oddtoevenharmonicenergyratio.max	NUMERIC
@ATTRIBUTE sfx.oddtoevenharmonicenergyratio.mean	NUMERIC
@ATTRIBUTE sfx.oddtoevenharmonicenergyratio.median	NUMERIC
@ATTRIBUTE sfx.oddtoevenharmonicenergyratio.min	NUMERIC
@ATTRIBUTE sfx.oddtoevenharmonicenergyratio.var	NUMERIC
@ATTRIBUTE sfx.pitch_after_max_to_before_max_energy_ratio	NUMERIC
@ATTRIBUTE sfx.pitch_centroid	NUMERIC
@ATTRIBUTE sfx.pitch_max_to_total	NUMERIC
@ATTRIBUTE sfx.pitch_min_to_total	NUMERIC
@ATTRIBUTE class	{correct, wrong}

@DATA
1318.51,0.00764149,1342.72,210.277,56.7451,-1.03991,87357.6,31.5578,9.15204,6.55694,0.72335,46.5307,75.0083,7.92316,3.62615,0.102448,144.116,0.491736,0.332573,0.357443,0.110212,0.00962546,10.8594,0.411573,0.00363614,2.26225e-07,1.86624,518.022,322.977,330.744,66.8995,1597.06,0.967779,0.86849,0.943665,0.0929984,0.0268632,0.832985,0.235538,0.187288,0.0450406,0.0274365,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.896104,1.0,0.0,0.0931011,3159.71,486.404,396.687,299.31,86307.4,13.0,0.649351,0.0,0.0,2.22118,26.8948,23.1642,25.3701,4.55976,24.475,-1.35332e-17,-2.47537e-10,-2.54712e-12,-5.39458e-09,5.11893e-19,0.0213454,0.00097159,9.94431e-06,7.15968e-11,7.96893e-06,0.000220722,1.61952e-06,4.19219e-08,1.77305e-11,2.43381e-10,0.00025218,1.70963e-06,2.44336e-07,1.18371e-11,2.33408e-10,0.00170611,4.70149e-05,3.46096e-08,6.77547e-12,4.80111e-08,0.0196535,0.00092209,9.63232e-06,3.37012e-11,6.80905e-06,0.548465,0.293522,0.277052,0.0301935,0.0203027,0.123843,0.00169314,0.000510458,0.000251475,6.53289e-05,48.5022,6.97855,0.515501,-1.27617,178.821,0.00456341,0.000479144,9.84922e-05,2.64293e-07,7.18312e-07,9366.94,449.82,344.531,344.531,515580.0,6.35569,2.06535,1.2989,0.386332,2.63998,3.32274e+07,1.84172e+07,2.20742e+07,2.26631e+06,6.62338e+13,1.81859,0.201806,0.041405,0.0,0.1234,0.140137,0.0345538,0.0227051,0.0146484,0.000822053,99.5413,0.226263,0.014119,7.33116e-05,1.85049e-07,0.00146607,1100.42,28.1299,0.00361226,3.19916e-05,11236.3,0.00822628,153.636,0.996753,0.00649351,wrong
830.609,0.990684,1772.01,129.635,25.7179,-1.90847,94389.7,29.9115,4.96005,4.20052,-4.1487,52.4039,105.654,8.05239,3.32238,0.140855,311.552,0.493962,0.344283,0.4225,0.0894328,0.0191768,2.44638,0.135867,0.00103657,1.181e-16,0.208417,1888.75,397.391,418.738,43.5394,82601.1,0.968114,0.655118,0.825261,0.0204855,0.109324,0.773143,0.234799,0.179757,0.0395898,0.027844,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10609.0,651.179,102.457,13.4066,3.23558e+06,3.0,0.2,0.0,0.0,0.331429,26.0828,19.9051,20.9638,6.0774,23.7532,3.77135e-29,-4.61361e-11,-9.03607e-12,-7.33497e-10,1.84385e-20,0.00299028,0.000186452,3.4554e-05,1.05696e-20,3.06748e-07,1.19427e-05,4.56939e-07,5.18223e-09,7.98579e-21,4.06523e-12,4.39423e-05,1.17562e-05,4.56801e-06,1.31562e-22,1.71974e-10,0.00262653,0.00014771,6.60836e-07,1.28693e-21,2.49289e-07,0.000349906,2.00535e-05,2.18467e-07,2.11186e-22,4.19003e-09,0.542966,0.374188,0.402158,0.085826,0.0106595,0.0438353,0.00481922,0.00187039,1.02809e-10,6.61986e-05,29.7969,8.85849,7.94881,-1.35216,59.9905,0.00170802,0.000254972,0.000183606,3.21121e-12,1.16893e-07,18454.0,1085.89,43.0664,21.5332,1.10525e+07,5.04311,2.77715,2.82042,0.0195035,1.6101,5.423e+07,2.23513e+07,1.96062e+07,4.40917e+06,1.57627e+14,1.30522,0.125091,0.0,0.0,0.0962927,0.506348,0.0425223,0.0151367,0.0,0.00984747,100.0,0.132241,0.0104971,0.000434786,6.53996e-06,0.00074898,988.113,32.6787,0.00293381,9.46075e-06,27395.1,0.42377,18.9478,0.971429,0.0857143,wrong
195.998,1.14571e-05,700.851,97.9301,56.7166,-1.04452,13765.1,24.8558,6.50229,5.46235,-1.75375,30.1733,79.5428,3.73402,3.00235,0.646711,14.9156,0.499602,0.381894,0.414027,0.0462673,0.00762536,0.505211,0.0051744,1.59796e-05,1.18783e-16,0.00144636,636.054,191.534,197.86,51.1245,892.504,0.911562,0.715659,0.802711,0.0845709,0.0522481,0.870901,0.367409,0.335688,0.0268904,0.0401257,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10879.0,143.884,69.0727,21.6513,181184.0,5.0,0.0572776,0.0,0.0,0.145641,26.7888,20.5988,22.6913,4.94865,28.0526,-6.14123e-29,-2.67045e-12,-7.61674e-14,-2.27674e-10,3.03095e-22,0.000904176,1.05482e-05,2.88547e-07,1.10058e-20,4.78114e-09,2.6514e-09,3.99671e-10,3.90414e-10,7.72985e-21,8.57846e-21,1.36244e-05,7.18355e-08,5.45057e-08,3.27795e-23,1.32806e-13,0.000201181,1.86593e-06,3.19794e-10,1.78161e-21,2.06364e-10,0.000732072,8.53547e-06,3.52997e-08,3.21496e-22,3.07716e-09,0.432884,0.321905,0.321821,0.0422734,0.0012225,0.0252258,0.000160997,9.71942e-05,1.07349e-10,5.57553e-07,194.503,6.85207,0.820485,-1.39217,430.149,0.000939214,3.99979e-05,1.67782e-05,3.27679e-12,8.6911e-09,18755.4,228.172,86.1328,21.5332,662583.0,11.761,2.1526,1.51121,0.0201905,2.81089,5.61192e+07,3.7271e+07,4.30228e+07,1.06423e+06,1.70806e+14,0.381888,0.00774196,0.0,0.0,0.00109867,0.492188,0.0139469,0.0107422,0.0,0.000737033,99.3671,0.178798,0.00313303,0.00071969,1.10701e-06,8.10286e-05,97.8775,0.911774,0.0327498,9.91925e-06,24.0603,58.4624,723.472,0.0154987,0.968329,correct
622.254,0.990684,774.038,23.8082,0.471006,-1.86674,12175.4,20.4891,0.317549,-0.439085,-4.20337,16.3693,131.441,17.2277,11.5034,0.344408,357.594,0.499414,0.380368,0.429916,0.0976439,0.0149125,33.2074,9.04082,0.0625712,1.15172e-16,145.188,4533.45,744.891,621.628,45.9875,833182.0,0.990297,0.689954,0.988874,0.0972129,0.147988,0.974789,0.619599,0.692312,0.0407464,0.0531015,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.615385,1.0,0.0,0.236687,11212.3,3534.23,1745.24,20.8209,1.77209e+07,7.0,2.5,1.0,0.0,7.48077,26.5769,11.6249,9.88359,6.10375,27.6782,1.2414e-28,-1.15467e-09,-2.58344e-11,-4.15954e-09,2.23748e-18,0.0187111,0.00517802,0.00010125,1.03997e-20,4.5376e-05,0.000237597,4.65431e-05,7.51583e-09,7.29484e-21,4.7818e-09,4.82344e-05,1.10125e-05,7.70887e-06,1.89957e-23,1.63902e-10,0.0149474,0.00400299,3.55375e-06,1.27275e-21,2.8723e-05,0.00372184,0.00111184,7.90976e-05,1.94425e-22,1.83258e-06,0.499021,0.274981,0.310833,0.0666516,0.0180488,0.0693713,0.0185311,0.00388243,6.67569e-11,0.000474755,35.588,8.19608,8.19086,-1.26234,78.2549,0.00427255,0.0014912,0.00031429,3.18528e-12,2.82805e-06,19358.3,5861.59,2497.85,21.5332,5.59072e+07,5.34661,2.23843,2.64521,-0.203062,2.58063,5.3255e+07,2.0244e+07,1.06065e+07,2.91165e+06,2.70074e+14,8.32166,2.18838,0.164054,0.0,9.04632,0.520996,0.171283,0.0849609,0.00537109,0.0370652,100.0,0.19494,0.0351663,0.00508315,8.31309e-07,0.00270769,1476.91,31.8512,0.378833,4.76524e-06,41334.1,0.287363,31.0381,0.923077,0.0576923,correct
195.998,0.990684,579.115,19.8929,3.55563,-1.40496,7930.71,16.5478,1.23884,0.671959,-2.03216,7.94766,110.754,16.4755,8.70001,0.406955,557.474,0.499091,0.308028,0.274198,0.134532,0.0101185,0.198567,0.0524266,0.0116324,1.27202e-08,0.00416215,1370.35,245.568,196.604,49.4312,41773.6,0.910225,0.766867,0.900251,0.0369676,0.0701018,0.864167,0.524462,0.533954,0.0598288,0.0166228,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10896.5,1187.57,569.483,25.9953,5.15739e+06,2.0,0.609756,0.0,0.0,0.676978,19.4633,12.1049,11.5659,2.98544,15.3999,-3.60456e-21,-2.30542e-11,-7.3235e-12,-8.82611e-11,7.59881e-22,0.000351127,9.1767e-05,2.90414e-05,1.16736e-12,1.20727e-08,2.54261e-07,7.40185e-08,2.41605e-08,8.3557e-13,7.3736e-15,2.43328e-05,4.99259e-06,2.85486e-06,5.92948e-14,3.11293e-11,5.63661e-05,1.40871e-05,1.91068e-06,1.07884e-13,3.44994e-10,0.000284014,7.23503e-05,1.59048e-05,1.04894e-14,8.3089e-09,0.457128,0.240597,0.25149,0.0268151,0.00504362,0.00433734,0.00181667,0.00199856,1.98186e-05,1.27856e-06,40.0154,13.4551,9.03609,-1.60822,174.257,0.000585289,0.000230812,0.000168324,3.37475e-08,3.62544e-08,18970.8,2057.73,602.93,43.0664,1.94609e+07,5.67841,2.8458,3.15637,-0.152989,2.94049,6.65905e+07,2.3589e+07,1.88641e+07,3.1527e+06,4.40554e+14,0.264649,0.0876878,0.0716503,0.0,0.00762456,0.494629,0.0711104,0.0327148,0.0151367,0.0116002,96.6667,0.261444,0.0306778,0.0128409,1.94408e-06,0.00265809,19.2036,8.17351,8.03609,4.51165e-06,50.9912,0.448695,23.2325,0.97561,0.0487805,correct
783.991,0.990684,2130.49,52.7276,-0.256104,-1.44562,89836.2,44.7984,1.28826,-0.342557,-1.67227,46.4736,50.1427,13.6893,12.5048,0.249528,58.5676,0.498511,0.41301,0.415279,0.216537,0.00206423,5.65363,2.88755,3.30117,1.21195e-16,4.00922,791.963,386.272,393.249,95.5995,12845.4,0.976403,0.844472,0.975056,0.0159092,0.0820271,0.894052,0.623784,0.676598,0.00769594,0.0332743,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10763.0,1781.81,1585.61,11.1241,3.38383e+06,8.0,4.72,6.0,0.0,8.0016,26.8464,11.0939,9.51549,5.63484,21.4285,-4.14483e-29,-3.90063e-10,-4.8389e-10,-7.0199e-10,7.04038e-20,0.00310237,0.00173409,0.00211622,1.11491e-20,1.39513e-06,1.75624e-05,7.58007e-06,8.60928e-06,7.96636e-21,3.27756e-11,4.34347e-05,1.01056e-05,8.61237e-06,6.50169e-23,8.70844e-11,0.00264978,0.00140419,0.00171002,1.80405e-21,9.34917e-07,0.00119022,0.000581516,0.00071196,2.70908e-22,1.58725e-07,0.49356,0.258447,0.26501,0.0400202,0.00410552,0.0124981,0.00607665,0.0062044,1.0559e-10,8.78331e-06,24.1164,11.6375,12.126,-1.22238,30.7484,0.00173974,0.00113873,0.00143674,3.29806e-12,3.95096e-07,18346.3,2673.13,2368.65,21.5332,1.07564e+07,4.19653,2.80256,2.96533,0.0246743,0.732857,5.24973e+07,1.02072e+07,4.78703e+06,4.0784e+06,1.64522e+14,3.67829,1.33393,0.948671,0.0,1.30852,0.500488,0.0873828,0.0822754,0.0,0.00786693,97.7778,0.359447,0.0248848,0.012038,0.0,0.00260022,10.9071,4.18384,4.46588,0.0,7.32083,0.113472,24.9411,0.92,0.98,wrong
175.408,0.963289,17.1676,5.23763,5.03981,-0.728863,11.2268,3.69272,1.78454,1.94087,0.0846877,0.460187,34.1313,6.27174,6.11021,2.14037,13.8714,0.481028,0.395938,0.430226,0.238047,0.00446784,2.30139,0.79054,0.612202,2.12075e-07,0.54913,457.563,119.7,88.3783,87.1269,7157.77,0.753355,0.590609,0.606232,0.0565682,0.00678816,0.85063,0.686651,0.723722,0.332944,0.0181686,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.623188,1.0,0.0,0.234824,831.462,335.045,340.562,149.157,12445.6,12.0,4.64493,5.0,0.0,14.2725,16.7022,12.1419,12.77,5.52708,3.95423,-1.85555e-16,-5.84473e-10,-4.37882e-10,-1.7728e-09,3.02689e-19,0.00689972,0.00227764,0.0017049,7.19562e-10,4.59227e-06,2.85559e-06,7.34488e-07,4.72033e-07,9.24894e-12,5.53193e-13,0.000666054,0.000203355,0.000175431,4.29665e-10,3.18602e-08,0.000658482,0.000188392,0.000129734,2.23419e-11,3.44592e-08,0.00625695,0.00196208,0.00144875,1.6634e-10,3.54041e-06,0.405275,0.258209,0.233917,0.0740647,0.00460425,0.0188897,0.00816566,0.00843074,0.000212145,2.8339e-05,66.6577,21.2885,20.0638,-0.214056,100.193,0.0025945,0.00122642,0.00128969,8.37862e-07,7.17986e-07,1184.33,499.476,516.797,150.732,27826.5,7.51913,4.17733,4.13759,0.966701,0.927679,3.63976e+07,5.8936e+06,4.38267e+06,2.22712e+06,2.33963e+13,0.603101,0.262866,0.286682,0.0,0.0383954,0.372559,0.0249766,0.0234375,0.00537109,0.000982364,99.2424,0.226372,0.0286114,0.0141921,2.23685e-06,0.00151574,22.0243,1.58674,1.03321,2.17097e-06,5.21661,0.0783639,73.5635,0.985507,0.0434783,wrong
82.4069,0.990684,220.269,110.251,137.155,-1.74787,4770.42,9.43594,5.89497,7.88777,-1.96776,12.4297,131.036,6.08196,0.269448,0.11671,506.784,0.490725,0.365443,0.377963,0.0585627,0.00525768,23.947,8.69296,6.82374,1.20889e-16,64.7412,4316.52,249.676,167.974,164.026,297077.0,0.869297,0.723506,0.841973,0.0885112,0.0490118,0.896859,0.228457,0.152414,0.0863923,0.0329196,1.0,1.0,1.0,1.0,0.0,1.0,0.754386,1.0,0.0,0.185288,1.0,0.280702,0.0,0.0,0.201908,11384.8,628.496,167.512,49.0058,4.21606e+06,7.0,3.77193,5.0,0.0,6.77254,24.7891,21.5976,24.2107,6.28351,25.4387,1.80144e-29,-1.35305e-08,-1.03671e-08,-3.76383e-08,1.59523e-16,0.144227,0.0518554,0.0397465,1.0897e-20,0.00234246,7.56903e-07,2.92915e-07,3.68176e-07,8.16156e-21,5.48435e-14,0.0584586,0.0209789,0.0154788,1.04944e-22,0.00038257,0.000154906,4.12336e-05,4.92789e-05,1.42492e-21,1.50397e-09,0.141015,0.0506072,0.0388537,3.14907e-22,0.00223898,0.670011,0.413967,0.460793,0.055997,0.018061,0.0698758,0.0151665,0.0103942,1.04388e-10,0.000233468,526.448,63.6673,62.3181,-1.50207,5312.12,0.0118621,0.00574695,0.00622712,3.26055e-12,1.75632e-05,20004.3,1108.39,172.266,43.0664,1.59472e+07,20.8784,6.59359,7.41977,-0.151223,11.8421,5.58375e+07,9.48331e+06,2.71485e+06,420297.0,1.99899e+14,2.5283,1.20779,1.31977,0.0,0.810877,0.508301,0.0372122,0.00732422,0.00683594,0.0105897,100.0,0.193183,0.0248948,0.0144064,0.0,0.00152605,336.432,89.9387,89.7806,0.0,6905.56,0.909486,36.7084,0.982456,0.0175439,wrong
1244.51,0.971993,82.9744,11.9797,12.5955,-1.89458,147.411,6.73765,2.92633,3.60386,-2.10526,3.42558,140.132,6.87977,2.78277,0.493742,288.827,0.5,0.397647,0.424262,0.155543,0.00926963,24.5668,18.2661,19.625,1.29582e-16,36.2549,3868.49,1206.59,1172.87,251.74,167564.0,0.997517,0.950073,0.997358,0.145242,0.0318663,0.857421,0.325685,0.241051,0.0953695,0.0254737,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0851064,0.0,0.0,0.0778633,10706.3,1619.31,1311.69,326.051,2.13763e+06,4.0,3.43617,4.0,0.0,1.30976,26.3253,22.2835,24.8998,6.67363,23.3096,2.07709e-28,-3.06814e-09,-3.41355e-09,-4.36052e-09,1.16622e-18,0.0186859,0.0132367,0.0147056,1.09695e-20,2.09668e-05,0.000245666,0.000124362,0.000126592,8.1428e-21,5.24662e-09,7.68668e-06,1.76295e-07,3.93965e-08,7.73814e-23,6.76139e-13,0.0185044,0.0131119,0.014535,1.34259e-21,2.05311e-05,2.54107e-07,6.63661e-08,6.56942e-08,2.11155e-22,1.46319e-15,0.662071,0.545552,0.572341,0.0832219,0.014462,0.116623,0.0069551,0.00314177,1.04735e-10,0.000218254,56.514,23.3793,18.7211,-1.29861,165.874,0.00426968,0.00342679,0.00378772,3.27139e-12,1.17095e-06,19056.9,1979.91,1184.33,21.5332,9.43837e+06,5.95141,3.913,3.8293,-0.261995,1.31343,5.17815e+07,7.55778e+06,6.73325e+06,1.76534e+06,7.02465e+13,7.25203,4.85687,5.30523,0.0,2.94822,0.521973,0.0681256,0.0532227,0.0366211,0.00579561,98.8636,0.303238,0.051527,0.0402614,0.0,0.00313954,43.8567,6.7259,0.898443,0.0,84.3162,10.1498,47.0494,0.0106383,0.0,correct
